Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From,Approval User
TXN-0005855,Customer Payment,2024-12-27,Dec 2024,CUS-354427,Undeposited,Yes,Globex Corp,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,22487.92,0.0,22487.92,22487.92,Enso US,EU-Central,HR,Internal,,ACH,,Noah Smith
TXN-0005856,Bank Deposit,2024-12-26,Dec 2024,BAN-353377,Deposited,Yes,Salesforce,5000,COGS,Inventory receipt,,,,,,USD,1.0,48004.68,0.0,48004.68,48004.68,Enso UK,US-East,Finance,SMB,,Credit Card,,Amelia Wong
TXN-0005857,Transfer,2024-12-06,Dec 2024,TRA-371330,Completed,Yes,KPMG,1200,Inventory,Travel & meals,,,,,,USD,1.0,10147.11,0.0,10147.11,10147.11,Enso EU,US-East,R&D,Enterprise,,,,Carlos Ortiz
TXN-0005858,Customer Payment,2024-12-01,Dec 2024,CUS-638096,Undeposited,Yes,Globex Inc,4000,Revenue,Hardware purchase,,,,,,USD,1.0,2195.77,0.0,2195.77,2195.77,Enso EU,UK-South,Finance,Internal,,Check,,
TXN-0005859,Bill,2024-12-28,Dec 2024,BIL-397137,Paid In Full,Yes,Accenture,6000,Sales & Marketing,Subscription,SKU-SUP-PREM,Premium Support,3.63,Month,1732.08,EUR,1.09,7058.25,670.53,7728.78,7693.49,Enso US,EU-Central,Operations,SMB,Due on Receipt,,,Amelia Wong
TXN-0005860,Vendor Payment,2024-12-30,Dec 2024,VEN-464499,Processed,Yes,AWS,5000,COGS,Training session,,,,,,USD,1.0,4662.84,0.0,4662.84,4662.84,Enso US,UK-South,Operations,Enterprise,,Check,,Priya Shah
TXN-0005861,Customer Payment,2024-12-10,Dec 2024,CUS-160075,Deposited,Yes,Acme Partners,4000,Revenue,Hardware purchase,,,,,,USD,1.0,21223.45,0.0,21223.45,21223.45,Enso US,EU-Central,Sales,Internal,,Check,,Amelia Wong
TXN-0005862,Vendor Payment,2024-12-11,Dec 2024,VEN-527828,Processed,Yes,Oracle,6000,Sales & Marketing,Quarterly true-up,,,,,,USD,1.0,10092.64,0.0,10092.64,10092.64,Enso US,EU-Central,Marketing,Mid-Market,,Check,,Amelia Wong
TXN-0005863,Transfer,2024-12-20,Dec 2024,TRA-399012,Completed,Yes,AWS,6100,R&D Expense,Cloud services,,,,,,USD,1.0,34559.64,0.0,34559.64,34559.64,Enso US,EU-Central,Marketing,Mid-Market,,,,Ethan Brown
TXN-0005864,Vendor Credit,2024-12-30,Dec 2024,VEN-980529,Applied,Yes,AWS,6100,R&D Expense,Training session,SKU-TRNG-01,Admin Training,1.0,Hour,1547.92,USD,1.0,-6958.02,0.0,-6958.02,-6958.02,Enso EU,UK-South,Operations,SMB,,,,Marcus Johnson
TXN-0005865,Vendor Payment,2024-12-29,Dec 2024,VEN-696895,Processed,Yes,Dell,5000,COGS,Consulting services,,,,,,USD,1.0,1109.63,0.0,1109.63,1109.63,Enso US,US-West,Marketing,Mid-Market,,Credit Card,,Noah Smith
TXN-0005866,Bank Deposit,2024-12-23,Dec 2024,BAN-339200,Deposited,Yes,Salesforce,5100,Freight Out,Quarterly true-up,,,,,,USD,1.0,16520.81,0.0,16520.81,16520.81,Enso US,US-East,Sales,Mid-Market,,Wire,,Marcus Johnson
TXN-0005867,Invoice,2024-12-26,Dec 2024,INV-624970,Partially Paid,Yes,Globex Inc,4100,Services Revenue,Training session,SKU-ENSO-PRO,Enso Pro License,4.49,Each,2886.96,EUR,1.09,20795.63,1975.58,22771.21,22667.24,Enso EU,EU-Central,Marketing,Mid-Market,Due on Receipt,,,Noah Smith
TXN-0005868,Expense Report,2024-12-04,Dec 2024,EXP-460060,Paid,Yes,AWS,6200,G&A Expense,Hardware purchase,SKU-TRNG-01,Admin Training,4.59,Hour,933.56,EUR,1.09,13825.37,691.27,14516.64,15069.65,Enso US,US-West,R&D,SMB,,,,Marcus Johnson
TXN-0005869,Item Receipt,2024-12-26,Dec 2024,ITE-262709,Received,Yes,Deloitte,1200,Inventory,Cloud services,SKU-TRNG-01,Admin Training,2.63,Hour,533.89,USD,1.0,1490.64,0.0,1490.64,1490.64,Enso UK,UK-South,HR,SMB,,,,Sophia Garcia
TXN-0005870,Vendor Payment,2024-12-18,Dec 2024,VEN-167429,Processed,Yes,Cloudflare,6200,G&A Expense,Hardware purchase,,,,,,USD,1.0,9677.73,0.0,9677.73,9677.73,Enso US,EU-Central,Sales,Internal,,Wire,,
TXN-0005871,Customer Payment,2024-12-18,Dec 2024,CUS-276783,Undeposited,Yes,Wonka Corp,4000,Revenue,Travel & meals,,,,,,USD,1.0,1279.67,0.0,1279.67,1279.67,Enso US,US-West,Finance,SMB,,ACH,,Carlos Ortiz
TXN-0005872,Bill,2024-12-11,Dec 2024,BIL-288152,Partially Paid,Yes,Google Cloud,6000,Sales & Marketing,Support plan,SKU-SUP-STD,Standard Support,8.79,Month,1730.07,USD,1.0,9967.7,0.0,9967.7,9967.7,Enso UK,US-West,Operations,Mid-Market,Net 45,,,Ethan Brown
TXN-0005873,Invoice,2024-12-17,Dec 2024,INV-564442,Paid In Full,Yes,Pied Piper Corp,4100,Services Revenue,Monthly charge,SKU-ENSO-PRO,Enso Pro License,10.79,Each,1451.33,USD,1.0,2150.63,0.0,2150.63,2150.63,Enso UK,UK-South,Sales,SMB,Net 45,,,Liam O'Connor
TXN-0005874,Bill,2024-12-11,Dec 2024,BIL-834548,Partially Paid,Yes,Accenture,6200,G&A Expense,Promotion credit,SKU-SUP-PREM,Premium Support,4.73,Month,1773.1,USD,1.0,220.9,0.0,220.9,220.9,Enso US,UK-South,Marketing,SMB,Due on Receipt,,,Ethan Brown
TXN-0005875,Journal Entry,2024-12-07,Dec 2024,JOU-413419,Approved,Yes,Deloitte,2000,Accounts Payable,Travel & meals,,,,,,USD,1.0,28037.13,0.0,28037.13,28037.13,Enso UK,UK-South,Marketing,Enterprise,,,,Marcus Johnson
TXN-0005876,Cash Sale,2024-12-12,Dec 2024,CAS-241611,Paid,Yes,Stark Corp,4200,Product Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,6.32,Each,253.58,USD,1.0,1070.78,93.69,1164.47,1070.78,Enso US,UK-South,R&D,SMB,,Wire,,Jane Miller
TXN-0005877,Expense Report,2024-12-12,Dec 2024,EXP-635754,Approved,Yes,Google Cloud,6000,Sales & Marketing,Subscription,SKU-SUP-STD,Standard Support,4.22,Month,1981.94,USD,1.0,5154.67,257.73,5412.4,5154.67,Enso US,US-East,HR,Internal,,,,Amelia Wong
TXN-0005878,Vendor Payment,2024-12-21,Dec 2024,VEN-819051,Processed,Yes,Zoom,6100,R&D Expense,Training session,,,,,,EUR,1.09,14438.18,0.0,14438.18,15737.62,Enso UK,EU-Central,Marketing,Internal,,Credit Card,,Jane Miller
TXN-0005879,Vendor Payment,2024-12-02,Dec 2024,VEN-217332,Processed,Yes,Stripe,5000,COGS,Consulting services,,,,,,USD,1.0,5593.1,0.0,5593.1,5593.1,Enso UK,US-East,Marketing,Mid-Market,,ACH,,Elena Petrova
TXN-0005880,Bill,2024-12-13,Dec 2024,BIL-563661,Open,Yes,Cloudflare,5000,COGS,Subscription,SKU-SUP-STD,Standard Support,3.36,Month,111.26,GBP,1.27,4056.61,0.0,4056.61,5151.89,Enso UK,UK-South,HR,Internal,Net 45,,,Carlos Ortiz
TXN-0005881,Expense Report,2024-12-30,Dec 2024,EXP-587051,Pending Approval,Yes,Stripe,5000,COGS,Cloud services,SKU-ENSO-PRO,Enso Pro License,7.28,Each,80.65,USD,1.0,6943.08,607.52,7550.6,6943.08,Enso EU,EU-Central,Operations,SMB,,,,Liam O'Connor
TXN-0005882,Bank Deposit,2024-12-20,Dec 2024,BAN-402500,Deposited,Yes,Microsoft,2100,Accrued Expenses,Support plan,,,,,,USD,1.0,29637.38,0.0,29637.38,29637.38,Enso EU,EU-Central,R&D,Enterprise,,Credit Card,,Noah Smith
TXN-0005883,Vendor Payment,2024-12-06,Dec 2024,VEN-668381,Processed,Yes,Dell,5000,COGS,Consulting services,,,,,,USD,1.0,890.49,0.0,890.49,890.49,Enso EU,US-West,Finance,SMB,,Credit Card,,Liam O'Connor
TXN-0005884,Journal Entry,2024-12-03,Dec 2024,JOU-252092,Posted,Yes,Salesforce,6100,R&D Expense,Monthly charge,,,,,,USD,1.0,2317.66,0.0,2317.66,2317.66,Enso EU,UK-South,HR,SMB,,,,Sophia Garcia
TXN-0005885,Customer Payment,2024-12-23,Dec 2024,CUS-591412,Undeposited,Yes,Soylent Corp,4200,Product Revenue,Training session,,,,,,EUR,1.09,19713.62,0.0,19713.62,21487.85,Enso EU,US-West,Operations,SMB,,Check,,Derrick Cho
TXN-0005886,Customer Payment,2024-12-02,Dec 2024,CUS-639574,Deposited,Yes,Vehement Corp,4000,Revenue,Cloud services,,,,,,USD,1.0,12323.4,0.0,12323.4,12323.4,Enso US,US-West,Marketing,Mid-Market,,Wire,,Jane Miller
TXN-0005887,Vendor Payment,2024-12-22,Dec 2024,VEN-565132,Processed,Yes,Microsoft,5000,COGS,Inventory receipt,,,,,,EUR,1.09,9071.18,0.0,9071.18,9887.59,Enso EU,US-West,Operations,SMB,,Wire,,Ethan Brown
TXN-0005888,Invoice,2024-12-25,Dec 2024,INV-353943,Paid In Full,Yes,Massive Dynamic Corp,4000,Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,6.13,Each,1983.51,EUR,1.09,7448.52,0.0,7448.52,8118.89,Enso US,UK-South,Finance,Mid-Market,Due on Receipt,,,Sophia Garcia
TXN-0005889,Vendor Payment,2024-12-29,Dec 2024,VEN-101343,Processed,Yes,Oracle,6100,R&D Expense,Monthly charge,,,,,,USD,1.0,6625.02,0.0,6625.02,6625.02,Enso EU,UK-South,HR,Internal,,Check,,Liam O'Connor
TXN-0005890,Vendor Payment,2024-12-10,Dec 2024,VEN-110558,Processed,Yes,Accenture,6100,R&D Expense,Cloud services,,,,,,EUR,1.09,7097.11,0.0,7097.11,7735.85,Enso US,US-West,Operations,Mid-Market,,Wire,,Ethan Brown
TXN-0005891,Item Receipt,2024-12-14,Dec 2024,ITE-745232,Received,Yes,KPMG,1200,Inventory,Travel & meals,SKU-SUP-STD,Standard Support,1.05,Month,1460.57,USD,1.0,8101.72,405.09,8506.81,8101.72,Enso EU,UK-South,Marketing,Internal,,,,Marcus Johnson
TXN-0005892,Bank Deposit,2024-12-03,Dec 2024,BAN-871044,Deposited,Yes,KPMG,6100,R&D Expense,License renewal,,,,,,USD,1.0,35699.46,0.0,35699.46,35699.46,Enso US,US-East,Finance,Internal,,Check,,Maya Patel
TXN-0005893,Item Receipt,2024-12-24,Dec 2024,ITE-751821,Received,Yes,Fastly,1200,Inventory,Training session,SKU-ENSO-PRO,Enso Pro License,3.07,Each,1030.19,USD,1.0,11801.05,1121.1,12922.15,11801.05,Enso US,EU-Central,Marketing,Enterprise,,,,Carlos Ortiz
TXN-0005894,Customer Payment,2024-12-16,Dec 2024,CUS-570152,Deposited,Yes,Hooli Corp,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,5566.7,0.0,5566.7,5566.7,Enso EU,UK-South,R&D,SMB,,Check,,
TXN-0005895,Bill,2024-12-19,Dec 2024,BIL-485558,Partially Paid,Yes,Fastly,6100,R&D Expense,Promotion credit,SKU-SUP-STD,Standard Support,7.03,Month,1990.43,USD,1.0,12294.46,1075.77,13370.23,12294.46,Enso UK,EU-Central,Operations,Enterprise,Net 30,,,Jane Miller
TXN-0005896,Journal Entry,2024-12-24,Dec 2024,JOU-658353,Approved,Yes,KPMG,5000,COGS,Consulting services,,,,,,USD,1.0,6714.74,0.0,6714.74,6714.74,Enso EU,EU-Central,R&D,Enterprise,,,,Derrick Cho
TXN-0005897,Invoice,2024-12-28,Dec 2024,INV-492122,Partially Paid,Yes,Soylent LLC,4100,Services Revenue,Monthly charge,SKU-ENSO-PRO,Enso Pro License,9.15,Each,1971.7,USD,1.0,15478.89,0.0,15478.89,15478.89,Enso EU,US-East,Operations,Internal,Net 30,,,Liam O'Connor
TXN-0005898,Cash Sale,2024-12-30,Dec 2024,CAS-422219,Paid,Yes,Tyrell Corp,4100,Services Revenue,Hardware purchase,SKU-SUP-STD,Standard Support,7.82,Month,940.43,USD,1.0,13242.83,1158.75,14401.58,13242.83,Enso EU,US-East,R&D,Internal,,Wire,,Ethan Brown
TXN-0005899,Item Receipt,2024-12-05,Dec 2024,ITE-266616,Received,Yes,KPMG,1200,Inventory,Training session,SKU-SUP-PREM,Premium Support,1.0,Month,1556.32,USD,1.0,12209.87,1068.36,13278.23,12209.87,Enso US,US-East,Marketing,Enterprise,,,,
TXN-0005900,Cash Sale,2024-12-13,Dec 2024,CAS-558590,Paid,Yes,Wonka Inc,4200,Product Revenue,Inventory receipt,SKU-SUP-PREM,Premium Support,6.94,Month,1282.52,USD,1.0,7704.91,385.25,8090.16,7704.91,Enso EU,US-West,Sales,Internal,,Check,,Amelia Wong
TXN-0005901,Bill,2024-12-16,Dec 2024,BIL-209059,Open,Yes,Zoom,6100,R&D Expense,Travel & meals,SKU-TRNG-01,Admin Training,7.14,Hour,691.43,USD,1.0,3487.19,0.0,3487.19,3487.19,Enso EU,UK-South,HR,Mid-Market,Net 15,,,
TXN-0005902,Bill,2024-12-03,Dec 2024,BIL-899812,Partially Paid,Yes,Google Cloud,6000,Sales & Marketing,Travel & meals,SKU-ENSO-PRO,Enso Pro License,3.46,Each,240.71,USD,1.0,11429.22,0.0,11429.22,11429.22,Enso EU,US-West,Marketing,SMB,Due on Receipt,,,
TXN-0005903,Cash Sale,2024-12-08,Dec 2024,CAS-852186,Paid,Yes,Globex LLC,4100,Services Revenue,Monthly charge,SKU-SUP-PREM,Premium Support,5.06,Month,347.01,USD,1.0,24721.98,1236.1,25958.08,24721.98,Enso US,UK-South,Marketing,Mid-Market,,Wire,,Ethan Brown
TXN-0005904,Journal Entry,2024-12-10,Dec 2024,JOU-971014,Posted,Yes,Microsoft,6100,R&D Expense,Cloud services,,,,,,EUR,1.09,11427.57,0.0,11427.57,12456.05,Enso UK,UK-South,Sales,SMB,,,,Carlos Ortiz
TXN-0005905,Expense Report,2024-12-21,Dec 2024,EXP-993582,Pending Approval,Yes,Cloudflare,6100,R&D Expense,Promotion credit,SKU-SUP-PREM,Premium Support,5.77,Month,278.32,USD,1.0,4109.04,359.54,4468.58,4109.04,Enso UK,EU-Central,Operations,Enterprise,,,,Derrick Cho
TXN-0005906,Invoice,2024-12-17,Dec 2024,INV-546506,Open,Yes,Soylent LLC,4100,Services Revenue,Quarterly true-up,SKU-SUP-PREM,Premium Support,8.59,Month,389.24,USD,1.0,12875.12,643.76,13518.88,12875.12,Enso EU,US-West,R&D,Enterprise,Due on Receipt,,,Maya Patel
TXN-0005907,Cash Sale,2024-12-10,Dec 2024,CAS-477551,Paid,Yes,Tyrell LLC,4100,Services Revenue,Cloud services,SKU-ENSO-PRO,Enso Pro License,1.0,Each,156.35,USD,1.0,19607.26,980.36,20587.62,19607.26,Enso US,UK-South,Operations,Internal,,ACH,,Noah Smith
TXN-0005908,Bill,2024-12-02,Dec 2024,BIL-912303,Paid In Full,Yes,HP,6200,G&A Expense,Promotion credit,SKU-ENSO-PRO,Enso Pro License,1.0,Each,1510.38,USD,1.0,12543.08,0.0,12543.08,12543.08,Enso EU,UK-South,Sales,Internal,Due on Receipt,,,
TXN-0005909,Item Receipt,2024-12-03,Dec 2024,ITE-575753,Received,Yes,AWS,1200,Inventory,Support plan,SKU-SUP-PREM,Premium Support,5.18,Month,1657.13,EUR,1.09,8173.73,715.2,8888.93,8909.37,Enso UK,EU-Central,Sales,Internal,,,,Priya Shah
TXN-0005910,Bill,2024-12-01,Dec 2024,BIL-537447,Partially Paid,Yes,AWS,6100,R&D Expense,Consulting services,SKU-ENSO-PRO,Enso Pro License,2.28,Each,883.32,USD,1.0,11254.32,562.72,11817.04,11254.32,Enso US,EU-Central,Marketing,Mid-Market,Net 45,,,
TXN-0005911,Customer Payment,2024-12-20,Dec 2024,CUS-418692,Undeposited,Yes,Vehement LLC,4100,Services Revenue,Subscription,,,,,,USD,1.0,1068.52,0.0,1068.52,1068.52,Enso UK,EU-Central,HR,Internal,,ACH,,Priya Shah
TXN-0005912,Bill,2024-12-31,Dec 2024,BIL-316305,Partially Paid,Yes,Microsoft,6200,G&A Expense,Travel & meals,SKU-ENSO-PRO,Enso Pro License,3.06,Each,1881.27,GBP,1.27,3242.91,0.0,3242.91,4118.5,Enso EU,UK-South,HR,Mid-Market,Net 30,,,Noah Smith
TXN-0005913,Invoice,2024-12-14,Dec 2024,INV-774179,Open,Yes,Aperture Partners,4000,Revenue,Hardware purchase,SKU-ENSO-PRO,Enso Pro License,5.54,Each,2200.82,GBP,1.27,1336.85,116.97,1453.82,1697.8,Enso US,US-East,R&D,Mid-Market,Net 15,,,Liam O'Connor
TXN-0005914,Bank Deposit,2024-12-11,Dec 2024,BAN-204331,Deposited,Yes,Accenture,6100,R&D Expense,Support plan,,,,,,USD,1.0,27337.79,0.0,27337.79,27337.79,Enso US,US-West,Finance,Mid-Market,,Check,,Sophia Garcia
TXN-0005915,Credit Memo,2024-12-24,Dec 2024,CRE-381001,Open,Yes,Stark Partners,4100,Services Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,6.63,Each,456.93,USD,1.0,-15675.7,0.0,-15675.7,-15675.7,Enso EU,EU-Central,Operations,Internal,,,,Maya Patel
TXN-0005916,Customer Payment,2024-12-26,Dec 2024,CUS-341112,Deposited,Yes,Stark Inc,4000,Revenue,Inventory receipt,,,,,,USD,1.0,16298.86,0.0,16298.86,16298.86,Enso US,US-East,R&D,Mid-Market,,Credit Card,,
TXN-0005917,Expense Report,2024-12-05,Dec 2024,EXP-834921,Pending Approval,Yes,Fastly,6100,R&D Expense,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,1.3,Each,2203.12,GBP,1.27,7362.89,699.47,8062.36,9350.87,Enso US,US-East,Operations,SMB,,,,Marcus Johnson
TXN-0005918,Item Receipt,2024-12-08,Dec 2024,ITE-610046,Received,Yes,Cisco,1200,Inventory,Consulting services,SKU-SUP-STD,Standard Support,4.56,Month,2698.77,EUR,1.09,18701.26,0.0,18701.26,20384.37,Enso EU,US-West,R&D,SMB,,,,Elena Petrova
TXN-0005919,Invoice,2024-12-18,Dec 2024,INV-410804,Open,Yes,Wayne Partners,4000,Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,1.0,Each,1945.56,USD,1.0,21406.96,2033.66,23440.62,21406.96,Enso EU,EU-Central,HR,SMB,Net 15,,,
TXN-0005920,Vendor Payment,2024-12-19,Dec 2024,VEN-202243,Processed,Yes,Cloudflare,5000,COGS,Training session,,,,,,USD,1.0,2339.05,0.0,2339.05,2339.05,Enso US,US-East,Marketing,SMB,,Check,,
TXN-0005921,Credit Memo,2024-12-12,Dec 2024,CRE-876028,Open,Yes,Cyberdyne Corp,4100,Services Revenue,Consulting services,SKU-SUP-STD,Standard Support,5.41,Month,245.54,USD,1.0,-11858.46,0.0,-11858.46,-11858.46,Enso EU,US-East,HR,Internal,,,,Liam O'Connor
TXN-0005922,Invoice,2024-12-14,Dec 2024,INV-940838,Open,Yes,Wonka Inc,4200,Product Revenue,Consulting services,SKU-TRNG-01,Admin Training,6.32,Hour,372.2,USD,1.0,20429.3,1021.46,21450.76,20429.3,Enso US,US-East,Finance,Mid-Market,Net 15,,,Priya Shah
TXN-0005923,Bill,2024-12-07,Dec 2024,BIL-303209,Open,Yes,Fastly,6000,Sales & Marketing,Subscription,SKU-TRNG-01,Admin Training,13.94,Hour,1188.44,GBP,1.27,10606.75,530.34,11137.09,13470.57,Enso EU,UK-South,Finance,Internal,Net 45,,,Maya Patel
TXN-0005924,Invoice,2024-12-01,Dec 2024,INV-691013,Paid In Full,Yes,Tyrell Inc,4000,Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,1.0,Each,1069.77,USD,1.0,9214.86,806.3,10021.16,9214.86,Enso UK,EU-Central,HR,Mid-Market,Net 45,,,Elena Petrova
TXN-0005925,Item Receipt,2024-12-20,Dec 2024,ITE-804692,Received,Yes,KPMG,1200,Inventory,Travel & meals,SKU-SUP-PREM,Premium Support,7.71,Month,472.05,USD,1.0,15525.73,1474.94,17000.67,15525.73,Enso UK,US-West,Marketing,Internal,,,,Liam O'Connor
TXN-0005926,Customer Payment,2024-12-11,Dec 2024,CUS-584712,Undeposited,Yes,Wayne Inc,4200,Product Revenue,Hardware purchase,,,,,,USD,1.0,7880.19,0.0,7880.19,7880.19,Enso US,EU-Central,Sales,Enterprise,,Check,,Amelia Wong
TXN-0005927,Bill,2024-12-29,Dec 2024,BIL-372711,Open,Yes,Dell,5000,COGS,Consulting services,SKU-ENSO-PRO,Enso Pro License,4.55,Each,2072.73,USD,1.0,4382.87,383.5,4766.37,4382.87,Enso EU,UK-South,Finance,Mid-Market,Due on Receipt,,,Maya Patel
TXN-0005928,Cash Sale,2024-12-31,Dec 2024,CAS-822021,Paid,Yes,Hooli Partners,4200,Product Revenue,Training session,SKU-SUP-PREM,Premium Support,9.32,Month,314.43,USD,1.0,24270.66,2305.71,26576.37,24270.66,Enso UK,UK-South,Marketing,Enterprise,,Wire,,Derrick Cho
TXN-0005929,Expense Report,2024-12-26,Dec 2024,EXP-272080,Paid,Yes,Fastly,5000,COGS,Cloud services,SKU-ENSO-TEAM,Enso Team License,6.16,Each,2226.87,USD,1.0,12163.9,1064.34,13228.24,12163.9,Enso UK,US-East,R&D,Enterprise,,,,Noah Smith
TXN-0005930,Bill,2024-12-31,Dec 2024,BIL-306730,Paid In Full,Yes,Deloitte,5000,COGS,Promotion credit,SKU-SUP-PREM,Premium Support,5.08,Month,1107.58,USD,1.0,14156.29,707.81,14864.1,14156.29,Enso US,UK-South,Sales,SMB,Due on Receipt,,,Noah Smith
TXN-0005931,Invoice,2024-12-19,Dec 2024,INV-320870,Paid In Full,Yes,Stark Inc,4200,Product Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,4.55,Each,134.41,USD,1.0,9351.1,888.35,10239.45,9351.1,Enso EU,UK-South,Sales,Internal,Net 15,,,Carlos Ortiz
TXN-0005932,Invoice,2024-12-28,Dec 2024,INV-467395,Partially Paid,Yes,Aperture Inc,4000,Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,7.4,Each,2545.25,USD,1.0,10924.05,546.2,11470.25,10924.05,Enso US,EU-Central,Operations,Enterprise,Net 30,,,Sophia Garcia
TXN-0005933,Customer Payment,2024-12-05,Dec 2024,CUS-496909,Undeposited,Yes,Stark Inc,4100,Services Revenue,Travel & meals,,,,,,USD,1.0,18986.71,0.0,18986.71,18986.71,Enso US,UK-South,Finance,Enterprise,,Check,,Derrick Cho
TXN-0005934,Expense Report,2024-12-09,Dec 2024,EXP-553133,Paid,Yes,Google Cloud,6100,R&D Expense,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,5.36,Each,882.55,USD,1.0,656.38,32.82,689.2,656.38,Enso UK,UK-South,R&D,Enterprise,,,,Maya Patel
TXN-0005935,Journal Entry,2024-12-02,Dec 2024,JOU-828346,Approved,Yes,Zoom,2000,Accounts Payable,Subscription,,,,,,USD,1.0,18065.61,0.0,18065.61,18065.61,Enso EU,UK-South,HR,Enterprise,,,,Sophia Garcia
TXN-0005936,Vendor Payment,2024-12-13,Dec 2024,VEN-422215,Processed,Yes,Accenture,5000,COGS,Travel & meals,,,,,,USD,1.0,14684.96,0.0,14684.96,14684.96,Enso EU,US-East,R&D,Mid-Market,,Credit Card,,Noah Smith
TXN-0005937,Vendor Payment,2024-12-31,Dec 2024,VEN-155675,Processed,Yes,Cloudflare,6100,R&D Expense,Inventory receipt,,,,,,USD,1.0,4899.21,0.0,4899.21,4899.21,Enso US,US-East,Operations,SMB,,Credit Card,,Jane Miller
TXN-0005938,Vendor Payment,2024-12-29,Dec 2024,VEN-325623,Processed,Yes,Salesforce,6200,G&A Expense,Hardware purchase,,,,,,USD,1.0,6983.61,0.0,6983.61,6983.61,Enso UK,EU-Central,Sales,Enterprise,,Check,,Ethan Brown
TXN-0005939,Cash Sale,2024-12-20,Dec 2024,CAS-207559,Paid,Yes,Globex Inc,4200,Product Revenue,Training session,SKU-TRNG-01,Admin Training,1.0,Hour,2127.76,USD,1.0,2277.4,216.35,2493.75,2277.4,Enso UK,US-West,Marketing,Enterprise,,ACH,,Elena Petrova
TXN-0005940,Expense Report,2024-12-05,Dec 2024,EXP-121762,Paid,Yes,Cloudflare,5000,COGS,Travel & meals,SKU-SUP-PREM,Premium Support,8.01,Month,1837.22,GBP,1.27,451.02,39.46,490.48,572.8,Enso EU,US-East,Marketing,SMB,,,,Carlos Ortiz
TXN-0005941,Invoice,2024-12-04,Dec 2024,INV-752658,Partially Paid,Yes,Wayne Partners,4100,Services Revenue,Support plan,SKU-SUP-PREM,Premium Support,4.51,Month,1614.03,USD,1.0,17742.85,1552.5,19295.35,17742.85,Enso US,UK-South,Sales,SMB,Net 45,,,Maya Patel
TXN-0005942,Vendor Payment,2024-12-20,Dec 2024,VEN-773085,Processed,Yes,Deloitte,5000,COGS,License renewal,,,,,,USD,1.0,293.36,0.0,293.36,293.36,Enso US,EU-Central,Sales,SMB,,Wire,,Priya Shah
TXN-0005943,Invoice,2024-12-29,Dec 2024,INV-763549,Partially Paid,Yes,Pied Piper LLC,4100,Services Revenue,Support plan,SKU-SUP-STD,Standard Support,10.69,Month,1551.33,USD,1.0,5732.76,286.64,6019.4,5732.76,Enso UK,UK-South,Sales,SMB,Due on Receipt,,,Priya Shah
TXN-0005944,Bank Deposit,2024-12-26,Dec 2024,BAN-785740,Deposited,Yes,Dell,3000,Equity,Travel & meals,,,,,,USD,1.0,34451.08,0.0,34451.08,34451.08,Enso UK,UK-South,HR,Internal,,ACH,,Jane Miller
TXN-0005945,Customer Payment,2024-12-20,Dec 2024,CUS-300931,Deposited,Yes,Acme LLC,4200,Product Revenue,Travel & meals,,,,,,USD,1.0,14986.41,0.0,14986.41,14986.41,Enso US,US-West,HR,SMB,,Credit Card,,Amelia Wong
TXN-0005946,Invoice,2024-12-28,Dec 2024,INV-911068,Partially Paid,Yes,Initech Partners,4200,Product Revenue,Hardware purchase,SKU-TRNG-01,Admin Training,7.08,Hour,622.32,GBP,1.27,8951.81,447.59,9399.4,11368.8,Enso US,US-East,R&D,Mid-Market,Net 45,,,Ethan Brown
TXN-0005947,Bill,2024-12-14,Dec 2024,BIL-665493,Open,Yes,Cloudflare,6200,G&A Expense,Training session,SKU-SUP-PREM,Premium Support,2.51,Month,1348.53,USD,1.0,3010.6,263.43,3274.03,3010.6,Enso UK,EU-Central,HR,Internal,Net 30,,,
TXN-0005948,Bill,2024-12-19,Dec 2024,BIL-228704,Open,Yes,KPMG,6000,Sales & Marketing,Promotion credit,SKU-ENSO-PRO,Enso Pro License,3.96,Each,1190.78,USD,1.0,10277.83,0.0,10277.83,10277.83,Enso UK,UK-South,R&D,SMB,Net 15,,,
TXN-0005949,Item Receipt,2024-12-19,Dec 2024,ITE-568043,Received,Yes,Dell,1200,Inventory,Training session,SKU-TRNG-01,Admin Training,6.51,Hour,700.17,USD,1.0,17808.9,1691.85,19500.75,17808.9,Enso US,UK-South,R&D,Mid-Market,,,,Derrick Cho
