STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARM,Armenia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,37305.94963485865,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUS,Australia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,113949.8715141872,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUT,Austria,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,129644.8172211573,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AZE,Azerbaijan,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,44799.8754897277,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHS,"Bahamas, The",WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,61600.50270275398,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHR,Bahrain,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,99917.80367652274,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,18112.02036231709,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRB,Barbados,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,33002.40905139306,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLR,Belarus,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,54136.86846422678,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEL,Belgium,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,143705.6949051058,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLZ,Belize,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,29383.62420293647,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEN,Benin,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,8058.245982928185,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BTN,Bhutan,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,26460.57890847909,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BOL,Bolivia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,18501.8544434328,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BIH,Bosnia and Herzegovina,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,50878.92038878511,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BWA,Botswana,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,54141.69068394221,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRA,Brazil,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,41904.83151822944,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,163716.8187242855,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGR,Bulgaria,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,69142.19824859893,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BFA,Burkina Faso,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,9340.844179342366,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BDI,Burundi,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,1999.131547862178,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CPV,Cabo Verde,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,22342.49851709548,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KHM,Cambodia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,11356.78018448515,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CMR,Cameroon,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,13249.36266084237,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAN,Canada,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,112202.1654299661,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAF,Central African Republic,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,3241.954848326479,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TCD,Chad,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,7958.389434542053,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHL,Chile,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,68026.39443311356,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,39480.60307945182,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COL,Colombia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,39876.78859718636,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COM,Comoros,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,11630.01214777796,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,3911.465797450783,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COG,"Congo, Rep.",WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,20410.59521209642,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CRI,Costa Rica,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,57099.0503290252,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,16085.14693062566,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HRV,Croatia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,89926.01526000585,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYP,Cyprus,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,64550.2627717216,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CZE,Czechia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,98551.08438754638,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DNK,Denmark,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,139651.1863508886,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DJI,Djibouti,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,37860.51361237747,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DOM,Dominican Republic,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,52123.04598090234,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ECU,Ecuador,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,29416.3436965381,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,58608.20123424481,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLV,El Salvador,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,25801.31583892199,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
