acct_id,report_date,created_date,last_updated_date,country,active_passive,status,deleted_flag,is_preferred,is_employee,special,crm_code,erp_id,has_cd,has_investment_account
1463384165,20240601,2020-04-05,2023-08-18,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,176A2BUH,N,Y
3484636718,20240601,2018-05-15,2021-10-21,USA,Passive,Customer,Not Deleted,No,No,No,N/A,7IK84WKF,N,N
4880700494,20240601,2018-11-09,2020-02-24,USA,Active,Prospect,Not Deleted,No,No,No,N/A,V0PM6XDY,N,Y
8306334538,20240601,2023-04-19,2023-08-13,USA,Active,Customer,Not Deleted,No,No,No,2;3,NTIGXV5K,N,N
1254379751,20240601,2013-09-26,2023-12-05,USA,Active,Prospect,Not Deleted,No,No,No,N/A,SJFTXQ1Z,N,N
3387102170,20240601,2011-02-18,2021-08-03,USA,Active,Prospect,Not Deleted,No,No,No,N/A,N93371PJ,N,N
8279923162,20240601,2008-03-24,2022-06-12,CZE,Passive,Customer,Not Deleted,No,No,No,N/A,IJ3B68Y1,N,N
4484293422,20240601,2016-12-30,2022-03-03,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,A5PQO8QH,N,N
4945552798,20240601,2024-04-10,2024-06-15,POL,Passive,Former Customer,Deleted,No,No,No,N/A,A7AXNGJW,N,N
9753196890,20240601,2018-08-28,2019-03-31,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,L829IDFI,N,N
1457360604,20240601,2016-06-26,2022-11-06,CZE,Passive,Prospect,Not Deleted,No,No,No,3,82BAX4DB,N,N
9148051863,20240601,2014-12-16,2017-07-01,USA,Active,Prospect,Not Deleted,No,No,No,N/A,JOBZZ4TK,N,N
5218315209,20240601,2008-12-09,2012-12-19,POL,Active,Customer,Deleted,No,No,No,N/A,P0T22PKY,N,N
7897376454,20240601,2014-12-19,2016-01-07,USA,Active,Customer,Not Deleted,No,No,No,1,413K4OHD,N,N
7507632462,20240601,2014-04-01,2023-06-04,USA,Active,Prospect,Not Deleted,No,No,No,N/A,INNO67Q7,N,N
6866307741,20240601,2016-09-06,2019-06-16,GBR,Active,Customer,Not Deleted,No,No,No,1,R2ZNII4G,N,N
5508518171,20240601,2015-07-22,2019-01-13,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,12IV7C3W,N,N
7603939867,20240601,2018-08-11,2021-09-20,USA,Active,Prospect,Not Deleted,No,No,No,N/A,5R5DQZB2,N,N
3858428050,20240601,2007-06-07,2013-12-21,AUS,Active,Customer,Not Deleted,No,No,No,N/A,YSDI9HRT,N,Y
3438208871,20240601,2012-11-04,2016-02-12,USA,Active,Customer,Not Deleted,No,No,No,N/A,GPDFCRBK,N,Y
5183954313,20240601,2013-02-27,2019-02-23,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,2KNNCNNP,N,N
7310902269,20240601,2017-08-14,2023-01-06,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,DEL2D22R,N,N
7009342621,20240601,2017-11-19,2021-08-21,USA,Active,Prospect,Deleted,No,No,No,1,KVVZPC7M,N,Y
1685333827,20240601,2024-01-21,2024-02-24,POL,Active,Prospect,Not Deleted,No,No,No,N/A,IWJZ539Q,N,N
7789596981,20240601,2020-07-17,2023-02-20,USA,Active,Prospect,Deleted,No,No,No,N/A,GCGZJN18,N,N
6678968033,20240601,2022-10-25,2023-08-15,USA,Active,Prospect,Not Deleted,No,No,No,N/A,IQAJYKHB,N,N
4776766262,20240601,2014-05-22,2015-08-25,POL,Active,Prospect,Not Deleted,No,No,No,N/A,44I3USNJ,Y,N
5574672685,20240601,2021-09-12,2024-02-02,USA,Active,Prospect,Not Deleted,No,No,No,N/A,ONZF12IZ,N,N
5073005775,20240601,2015-05-08,2015-07-07,USA,Active,Customer,Not Deleted,No,No,No,N/A,BC3O0VP7,N,N
6917988419,20240601,2011-02-13,2018-03-08,CZE,Active,Prospect,Not Deleted,No,No,No,5,KU5QBSUH,N,N
1133598727,20240601,2014-10-13,2016-08-01,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,QP9OTUG0,N,Y
8283321591,20240601,2012-11-05,2021-11-24,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,6MM1KUS3,N,N
7901263405,20240601,2020-07-19,2021-03-28,POL,Passive,Prospect,Not Deleted,No,No,No,1,YCV9U8FP,N,N
2599258305,20240601,2013-12-20,2023-01-06,CZE,Passive,Prospect,Not Deleted,No,No,No,5,0NENOU3N,N,N
9808568119,20240601,2011-11-05,2024-01-09,USA,Active,Prospect,Not Deleted,No,No,No,N/A,MD4YSG8J,N,N
4900804004,20240601,2019-07-06,2021-02-06,POL,Active,Former Customer,Not Deleted,No,No,No,N/A,KEMGFZTR,N,N
4580828067,20240601,2007-10-30,2017-04-13,USA,Passive,Customer,Not Deleted,No,No,No,N/A,PNPZW0YM,N,N
9593586001,20240601,2024-06-12,2024-06-18,USA,Active,Prospect,Not Deleted,No,No,No,3,DQSO1FQO,N,N
2073434304,20240601,2013-08-01,2020-04-03,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,R7CBS3J8,N,N
6755686504,20240601,2010-05-20,2015-02-12,AUS,Active,Prospect,Not Deleted,No,No,No,2;3,8IQ7MD1E,N,N
8901759319,20240601,2009-09-14,2022-10-21,GBR,Active,Customer,Not Deleted,No,No,No,N/A,R15E7VKD,Y,N
8600449283,20240601,2021-04-14,2022-09-13,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,RG8ZXPYJ,N,N
4992824861,20240601,2011-11-27,2022-12-23,GBR,Passive,Customer,Not Deleted,No,No,No,N/A,C6L9CLIC,N,N
7957782429,20240601,2023-12-13,2024-05-19,GBR,Active,Customer,Not Deleted,No,No,No,N/A,8RCNNJAY,N,N
9817021785,20240601,2016-01-24,2016-01-26,GBR,Active,Prospect,Not Deleted,No,No,No,2;3,I6ARB75W,N,N
3402397882,20240601,2010-11-07,2014-11-20,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,L6Q1SFAU,N,N
6428862948,20240601,2011-03-26,2020-09-14,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,9CAGMLL7,Y,N
2226549705,20240601,2015-07-19,2020-04-07,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,WUZVYJYB,N,N
1148861057,20240601,2011-03-20,2013-01-23,USA,Active,Former Customer,Not Deleted,No,No,No,N/A,46GO6BC9,N,N
1622037512,20240601,2021-10-14,2023-06-06,GBR,Passive,Former Customer,Not Deleted,No,No,No,N/A,VAM8PKN7,N,N
6953197643,20240601,2022-04-23,2024-03-01,POL,Active,Customer,Not Deleted,No,No,No,N/A,YRTYS9HN,N,N
4703168241,20240601,2010-05-19,2017-05-02,CAN,Active,Customer,Not Deleted,No,No,No,N/A,76S38QRD,N,N
6696280820,20240601,2023-08-21,2024-01-15,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,SLLDVH4M,N,N
2778428650,20240601,2011-01-05,2015-09-25,USA,Passive,Customer,Not Deleted,No,No,No,N/A,2GEF9XBJ,N,N
6240867289,20240601,2012-12-10,2021-07-16,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,JW3ZBZ7A,N,N
4839455120,20240601,2011-12-02,2016-03-15,USA,Active,Customer,Not Deleted,No,No,No,N/A,D24HNZPE,N,Y
3913017509,20240601,2013-10-12,2017-02-16,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,53DADKVA,N,N
8354539727,20240601,2009-07-30,2021-07-03,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,A4S1V6U7,N,N
2685438566,20240601,2007-08-28,2020-01-03,USA,Active,Prospect,Not Deleted,No,No,No,N/A,7MN8XHYI,N,N
2393085002,20240601,2009-03-07,2023-05-22,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,1MX87EIL,N,N
4447007460,20240601,2013-09-21,2014-08-23,GBR,Active,Customer,Not Deleted,No,No,No,5,DXETCPJH,N,N
4310017661,20240601,2012-09-20,2023-03-08,USA,Active,Prospect,Not Deleted,No,No,No,N/A,0YTCQADV,N,N
9467380661,20240601,2010-08-14,2012-05-01,POL,Active,Prospect,Not Deleted,No,No,No,N/A,I1CJCAKK,N,N
7007784270,20240601,2024-04-05,2024-04-10,USA,Active,Prospect,Not Deleted,No,No,No,N/A,88RKLCGC,N,N
4032130703,20240601,2017-05-05,2019-04-09,USA,Active,Prospect,Not Deleted,No,No,No,N/A,1S40VET6,N,N
9449514542,20240601,2011-08-02,2012-08-15,USA,Active,Prospect,Not Deleted,No,No,No,N/A,GCS4WUR1,N,N
2802971705,20240601,2018-06-18,2019-12-29,USA,Active,Prospect,Not Deleted,No,No,No,N/A,45RZSY7V,Y,N
5081649798,20240601,2011-07-05,2018-11-27,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,H1JMDVDD,N,N
6531289516,20240601,2023-01-04,2023-11-07,POL,Active,Customer,Not Deleted,No,No,No,N/A,2AA6QGQB,N,N
9901259532,20240601,2022-10-04,2022-10-05,POL,Active,Customer,Not Deleted,No,No,No,N/A,5JDUVMLP,N,N
6376562613,20240601,2021-08-29,2023-04-22,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,BUJMO04F,N,N
3762484284,20240601,2016-02-03,2021-04-05,USA,Active,Prospect,Not Deleted,No,No,No,5,8N6LMTVY,N,N
3421679201,20240601,2021-11-12,2024-04-12,USA,Active,Customer,Not Deleted,No,No,No,N/A,JY2TRG94,N,N
5057945414,20240601,2017-08-19,2018-12-09,USA,Active,Prospect,Not Deleted,No,No,No,N/A,B9Q1A9KU,N,N
3943155877,20240601,2010-12-16,2014-12-11,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,EVQROLLS,N,N
9119932004,20240601,2018-01-29,2022-03-23,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,XXUP7MK8,N,N
9500080364,20240601,2009-09-22,2021-08-02,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,JSEVU3U4,N,N
9694966710,20240601,2013-02-06,2014-09-10,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,K2J0F17W,N,N
5332100335,20240601,2018-12-25,2023-01-26,USA,Active,Prospect,Not Deleted,No,No,No,N/A,GGAPU76S,N,N
1412448440,20240601,2023-08-29,2024-01-26,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,H7ZZUSWQ,N,Y
6240867289,20240601,2012-04-30,2015-01-18,POL,Passive,Customer,Not Deleted,No,No,No,N/A,0VZRZEY7,N,N
4764861179,20240601,2008-08-23,2020-12-10,USA,Active,Prospect,Not Deleted,No,No,No,N/A,KS76BF3R,Y,Y
9897529867,20240601,2021-02-26,2021-03-30,USA,Active,Customer,Not Deleted,No,No,No,N/A,9ZA72JVB,N,N
8473240083,20240601,2012-06-28,2018-08-04,USA,Active,Former Customer,Not Deleted,No,No,No,N/A,LK7D8AVA,N,N
9697786185,20240601,2023-04-18,2023-08-26,USA,Active,Prospect,Not Deleted,No,No,No,N/A,PF893F9K,N,N
7864574823,20240601,2021-08-06,2024-06-16,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,8EL5O3SM,N,N
5300313065,20240601,2007-04-14,2014-12-24,USA,Active,Former Customer,Not Deleted,No,No,No,N/A,XGX4XB05,Y,N
9165081214,20240601,2015-04-28,2018-12-02,CAN,Passive,Customer,Not Deleted,No,No,No,N/A,MJGXBXMH,N,N
5092443907,20240601,2012-12-10,2021-12-02,USA,Active,Customer,Deleted,No,No,No,N/A,DYHBEMB8,Y,N
3777108086,20240601,2011-10-18,2020-10-07,USA,Active,Customer,Not Deleted,No,No,No,N/A,YUNNJAH4,N,N
5816375659,20240601,2020-12-27,2023-08-07,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,SZT5PSNB,N,N
4357073670,20240601,2012-05-05,2020-08-29,USA,Active,Customer,Not Deleted,No,No,No,3,R8RFB62M,N,N
5301512242,20240601,2019-04-28,2020-08-28,USA,Active,Prospect,Not Deleted,No,No,No,N/A,ZVPVP7TV,N,N
3361647691,20240601,2016-06-20,2020-11-12,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,3IXGCVXS,N,N
4275970955,20240601,2014-08-17,2024-04-03,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,S2CJLP93,N,N
2393085002,20240601,2016-01-23,2021-02-10,USA,Active,Prospect,Not Deleted,No,No,No,N/A,3MH1G78L,N,N
3313371540,20240601,2018-02-12,2022-02-05,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,41TO2RTU,N,N
5214314220,20240601,2008-12-09,2017-05-27,USA,Active,Prospect,Not Deleted,No,No,No,5,7M4GPMUJ,N,N
5450429043,20240601,2021-04-16,2024-04-08,GBR,Passive,Former Customer,Not Deleted,No,No,No,N/A,7X6WRVFP,N,N
3256902222,20240601,2009-11-27,2020-12-10,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,9TA6C8F9,N,N
9807484307,20240601,2021-05-13,2023-11-02,USA,Active,Prospect,Not Deleted,No,No,No,N/A,IKWPHMGZ,N,Y
2791659585,20240601,2021-08-07,2022-09-13,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,BHQ1GZGM,N,N
5870374252,20240601,2012-05-24,2015-03-10,GBR,Active,Former Customer,Not Deleted,No,No,No,3,OUSF3G56,N,N
5552104092,20240601,2024-01-13,2024-04-08,USA,Active,Former Customer,Not Deleted,No,No,No,1,M1EQ8H0F,N,N
4839455120,20240601,2012-11-28,2017-09-25,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,52FPGY1X,N,Y
5129890394,20240601,2011-07-22,2014-08-28,AUS,Passive,Former Customer,Not Deleted,No,No,No,N/A,945OZOIA,N,N
6207520849,20240601,2017-06-20,2022-04-28,CZE,Active,Customer,Not Deleted,No,No,No,N/A,X1HRKASR,N,N
7582095025,20240601,2012-10-05,2023-05-25,USA,Active,Prospect,Not Deleted,No,No,No,N/A,7NGM6UYQ,N,N
2844443700,20240601,2010-02-25,2013-01-10,POL,Active,Prospect,Not Deleted,No,No,No,N/A,CWBI22FN,N,N
6127981977,20240601,2010-09-05,2022-05-25,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,SGVNT7QH,N,N
2155241381,20240601,2012-06-20,2020-08-07,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,ZTOXRNON,N,N
6962205424,20240601,2008-11-12,2019-07-03,USA,Passive,Prospect,Not Deleted,No,No,No,1,WLEJTZPA,N,N
1730874921,20240601,2013-04-25,2021-05-04,POL,Passive,Prospect,Not Deleted,No,No,No,N/A,1YH2Q4VQ,N,N
8506472534,20240601,2023-10-04,2024-01-07,GBR,Active,Customer,Not Deleted,No,No,No,N/A,PCUMDYFJ,N,N
7558088637,20240601,2007-12-04,2014-01-26,USA,Active,Customer,Not Deleted,No,No,No,N/A,OYOU414O,N,Y
4898713202,20240601,2020-03-07,2023-07-18,POL,Active,Prospect,Not Deleted,No,No,No,N/A,FR0FPRZA,N,N
3855849225,20240601,2022-10-19,2023-01-29,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,0DP0S2WQ,N,Y
4185108477,20240601,2021-01-31,2023-02-26,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,IVKM253I,N,N
5081649798,20240601,2022-03-04,2024-04-09,USA,Active,Customer,Deleted,No,No,No,N/A,6BUYDIXY,N,N
6851796115,20240601,2018-06-07,2018-12-14,USA,Active,Prospect,Not Deleted,No,No,No,1,KCOONZI7,N,N
2136960817,20240601,2010-07-13,2011-08-10,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,9GCN05D9,N,N
2999065765,20240601,2009-06-06,2011-04-21,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,2PD4942F,N,N
7635340782,20240601,2012-12-20,2013-03-31,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,LJPGS2PG,N,Y
5881928192,20240601,2019-01-08,2021-11-12,GBR,Active,Former Customer,Not Deleted,No,No,No,N/A,CWF41JCV,N,N
3373262588,20240601,2011-09-22,2016-07-27,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,FKTP8SOY,N,N
9927152727,20240601,2016-10-14,2019-02-12,CAN,Passive,Prospect,Deleted,No,No,No,2,QBL8DVTJ,N,N
1067457276,20240601,2019-09-02,2022-03-24,POL,Active,Prospect,Not Deleted,No,No,No,N/A,LIPUOI6L,N,N
1863537878,20240601,2017-04-18,2020-12-23,USA,Active,Former Customer,Not Deleted,No,No,No,N/A,6EVD81T0,N,N
7154831841,20240601,2013-06-21,2020-12-09,USA,Active,Prospect,Not Deleted,No,No,No,N/A,PILVKZFG,N,N
1956311486,20240601,2021-10-23,2022-10-26,USA,Passive,Customer,Not Deleted,No,No,No,2;3,4KOEIRKQ,N,N
9292540446,20240601,2008-05-18,2019-05-04,AUS,Active,Prospect,Deleted,No,No,No,N/A,8SRE5F1B,N,N
1886935180,20240601,2009-12-29,2015-03-26,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,DFYVZVAD,N,N
3074698855,20240601,2019-07-13,2023-12-25,USA,Active,Prospect,Not Deleted,No,No,No,N/A,YEKDNZWN,Y,N
5974489400,20240601,2012-06-14,2020-01-22,CAN,Passive,Customer,Not Deleted,No,No,No,2;3,E1GGADYD,N,N
9272301811,20240601,2008-05-23,2021-06-01,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,6VYAY178,Y,N
1414522786,20240601,2016-03-30,2016-09-05,USA,Active,Prospect,Not Deleted,No,No,No,N/A,4Q6V8O1V,N,Y
9624913321,20240601,2018-04-27,2023-10-04,USA,Active,Prospect,Deleted,No,No,No,N/A,ROHGOCX1,N,N
5300554155,20240601,2023-08-07,2024-02-18,USA,Active,Customer,Not Deleted,No,No,No,1,MYI1CNWT,N,N
2325879305,20240601,2007-03-26,2012-07-24,GBR,Active,Prospect,Not Deleted,No,No,No,5,P9KBTTBD,N,N
7972144935,20240601,2008-09-01,2014-02-17,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,NI076HJ5,Y,N
8498524246,20240601,2016-10-29,2023-04-09,GBR,Active,Former Customer,Not Deleted,No,No,No,1,GPFXOYYG,N,Y
5108523655,20240601,2017-06-18,2021-11-16,GBR,Active,Customer,Not Deleted,No,No,No,1,V536KV0Z,N,N
1725616677,20240601,2010-05-18,2019-06-14,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,8Q17YTUI,N,N
4776766262,20240601,2010-12-18,2019-05-24,USA,Active,Customer,Not Deleted,No,No,No,N/A,TS842QN6,Y,N
1041176859,20240601,2009-11-18,2014-01-14,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,K8LZE5ZC,N,N
8416288987,20240601,2008-07-31,2014-10-08,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,Q50MV2XK,Y,N
3606749833,20240601,2011-11-10,2022-02-22,USA,Active,Prospect,Not Deleted,No,No,No,N/A,IVMZXYZ8,N,N
7007784270,20240601,2010-05-11,2013-02-20,USA,Active,Prospect,Not Deleted,No,No,No,N/A,J8T3VM59,N,N
6127981977,20240601,2022-07-30,2023-07-01,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,VEKGZKY9,N,N
8317506992,20240601,2020-04-30,2020-06-27,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,X54F512G,N,N
5013056733,20240601,2015-02-14,2017-08-06,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,5YZE6UXO,N,N
2337271259,20240601,2018-11-17,2022-06-29,USA,Active,Prospect,Not Deleted,No,No,No,N/A,SSQ3HAIF,N,N
8997034841,20240601,2022-10-27,2022-11-22,GBR,Passive,Customer,Not Deleted,No,No,No,N/A,RJ2EQWSW,N,N
2844443700,20240601,2019-09-24,2023-06-02,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,MY6SOCE3,N,N
4896407947,20240601,2020-04-19,2020-05-14,USA,Active,Customer,Not Deleted,No,No,No,N/A,Z3QY4USH,N,N
6839190255,20240601,2008-02-21,2015-12-15,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,ATGD1UQK,N,N
5740619116,20240601,2020-12-15,2022-02-13,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,13GMAPRD,N,N
4131744783,20240601,2016-05-05,2020-08-25,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,TPAOXO6W,N,N
2058420776,20240601,2010-04-10,2023-10-08,AUS,Passive,Prospect,Not Deleted,No,No,No,N/A,YB3EV593,N,N
1962337451,20240601,2014-04-22,2022-08-28,POL,Active,Former Customer,Not Deleted,No,No,No,N/A,LOOIP2S7,N,N
9667833355,20240601,2021-06-12,2023-03-02,USA,Passive,Prospect,Not Deleted,No,No,No,2;3,INB8BWGQ,N,Y
5214314220,20240601,2015-02-18,2015-07-13,USA,Active,Prospect,Not Deleted,No,No,No,1,D2NIYC0T,N,N
9826947490,20240601,2012-03-27,2013-02-27,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,0USWNZEH,N,Y
9359623711,20240601,2021-05-07,2021-10-24,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,ECS4MBD2,N,N
8606745872,20240601,2014-07-19,2016-12-09,USA,Active,Customer,Deleted,No,No,No,N/A,OM69DEFX,N,N
7603939867,20240601,2015-10-05,2023-01-28,POL,Active,Prospect,Not Deleted,No,No,No,5,2C3AE7ZS,N,N
5437316600,20240601,2012-06-03,2016-11-21,USA,Active,Former Customer,Deleted,No,No,No,N/A,H436G63G,N,N
8264739136,20240601,2012-07-28,2013-10-09,USA,Active,Prospect,Not Deleted,No,No,No,N/A,ISLQQXBJ,N,N
5081649798,20240601,2014-01-12,2020-10-02,USA,Active,Prospect,Not Deleted,No,No,No,N/A,CNP5QOI3,N,Y
2428110743,20240601,2018-05-16,2022-12-26,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,UU64I47A,N,N
6786585698,20240601,2020-05-24,2023-08-05,GBR,Passive,Prospect,Not Deleted,No,No,No,2,7AD6AJYA,N,N
2873769041,20240601,2019-06-03,2020-08-25,GBR,Active,Prospect,Not Deleted,No,No,No,2;3,KQSH8AN0,N,N
1743701488,20240601,2021-11-30,2022-06-29,AUS,Passive,Prospect,Not Deleted,No,No,No,N/A,HPPOUHGU,Y,N
3402397882,20240601,2015-09-11,2022-07-24,USA,Active,Customer,Not Deleted,No,No,No,N/A,BE3D4SKZ,N,N
3404150664,20240601,2009-04-28,2023-04-08,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,VTGWNQKP,N,N
4053182472,20240601,2011-07-03,2016-03-08,USA,Active,Prospect,Deleted,No,No,No,N/A,40RHHN1Z,N,N
3690067043,20240601,2007-04-04,2023-05-06,CZE,Passive,Customer,Not Deleted,No,No,No,N/A,S87DU32Z,N,N
9902090523,20240601,2010-12-13,2019-09-14,USA,Active,Prospect,Not Deleted,No,No,No,1,SUM13SVY,N,N
2677266656,20240601,2016-01-21,2021-11-14,AUS,Passive,Prospect,Not Deleted,No,No,No,N/A,O6B6MMZN,N,N
7041216991,20240601,2017-12-22,2020-03-13,AUS,Passive,Prospect,Not Deleted,No,No,No,3,BT67AMB0,Y,N
4196213910,20240601,2019-08-05,2020-11-21,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,BH0CRSON,N,N
3134802470,20240601,2015-07-06,2017-04-17,USA,Active,Prospect,Not Deleted,No,No,No,N/A,DR9KMZIO,N,Y
4493600809,20240601,2018-12-18,2024-02-26,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,PRZ8FZFR,N,Y
2898115423,20240601,2011-05-23,2022-07-27,USA,Active,Prospect,Not Deleted,No,No,No,N/A,A6VO3TPG,N,N
1382815757,20240601,2017-03-29,2019-06-07,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,RTDDKDUN,N,N
7835268747,20240601,2024-06-08,2024-06-10,POL,Passive,Prospect,Not Deleted,No,No,No,2;3,J4HFZZS6,N,N
6970633127,20240601,2017-07-11,2018-04-25,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,NZAUHBO7,N,N
2062704357,20240601,2021-01-31,2021-08-04,USA,Active,Prospect,Not Deleted,No,No,No,N/A,1AWAKQGQ,N,Y
8416944188,20240601,2010-05-15,2012-03-25,USA,Active,Customer,Not Deleted,No,No,No,N/A,9X0J0SQ1,N,N
9890738583,20240601,2024-03-20,2024-03-21,USA,Passive,Customer,Not Deleted,No,No,No,1,IATVTSAP,N,N
8835945368,20240601,2020-01-16,2021-11-13,USA,Active,Prospect,Not Deleted,No,No,No,N/A,0C2UVSV3,N,N
7643327010,20240601,2007-09-19,2021-06-25,USA,Active,Prospect,Not Deleted,No,No,No,N/A,Z7NB7E9E,N,Y
4839455120,20240601,2013-04-11,2014-02-06,GBR,Active,Customer,Not Deleted,No,No,No,N/A,RLMXGRIO,N,N
7014178717,20240601,2007-09-07,2010-06-22,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,TM1NHLEF,N,N
1853626593,20240601,2011-09-30,2012-01-02,USA,Active,Prospect,Not Deleted,No,No,No,N/A,XZ0OTUAI,Y,Y
5971992463,20240601,2024-01-24,2024-02-16,POL,Active,Prospect,Not Deleted,No,No,No,N/A,I0126L36,N,N
7202894303,20240601,2008-11-08,2023-07-02,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,0MANNU3W,N,N
8274248858,20240601,2019-04-15,2022-05-30,USA,Passive,Customer,Not Deleted,No,No,No,N/A,W5VT8HWT,N,N
6510068081,20240601,2017-12-22,2023-04-22,GBR,Active,Customer,Not Deleted,No,No,No,N/A,TKUOXDVO,N,N
1398694234,20240601,2007-02-12,2007-08-02,USA,Active,Customer,Not Deleted,No,No,No,5,QOL1ZLVZ,N,Y
9949075941,20240601,2007-02-13,2014-05-21,CAN,Passive,Prospect,Not Deleted,No,No,No,N/A,GEXZMNTM,N,N
3337796167,20240601,2008-03-15,2022-11-09,CAN,Passive,Prospect,Not Deleted,No,No,No,N/A,6NUS2PUX,N,N
9900111503,20240601,2013-12-28,2019-03-28,USA,Passive,Customer,Not Deleted,No,No,No,N/A,MVCJGNB3,N,N
2227867096,20240601,2009-08-30,2022-01-07,POL,Active,Customer,Not Deleted,No,No,No,N/A,OSJBN3DO,N,N
6175073489,20240601,2020-01-13,2020-09-15,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,3HD3EI65,N,N
8163371115,20240601,2012-10-03,2019-03-31,GBR,Active,Customer,Not Deleted,No,No,No,N/A,6A7KMXHF,N,N
5086807506,20240601,2018-05-05,2021-05-11,USA,Active,Prospect,Not Deleted,No,No,No,N/A,IXS8WJR2,N,N
5091763117,20240601,2019-11-12,2023-01-04,USA,Active,Prospect,Not Deleted,No,No,No,N/A,PS5ZF4A1,Y,N
3302112102,20240601,2013-08-10,2020-12-28,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,R5GIFS3Q,N,N
8923943278,20240601,2015-08-15,2021-05-07,GBR,Passive,Customer,Not Deleted,No,No,No,1,I1DSM547,N,N
7055730152,20240601,2020-02-15,2020-08-08,GBR,Active,Prospect,Not Deleted,No,No,No,1,X7J0RNF3,N,N
8600449283,20240601,2022-06-12,2023-08-22,USA,Active,Prospect,Not Deleted,No,No,No,N/A,JM2JK6ER,N,N
1366493193,20240601,2010-05-14,2024-05-25,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,DJGJYGCA,N,N
4876145524,20240601,2022-07-25,2024-02-04,GBR,Active,Customer,Not Deleted,No,No,No,N/A,ZJ8QEI01,N,N
6536163336,20240601,2024-05-18,2024-06-12,POL,Passive,Prospect,Not Deleted,No,No,No,N/A,PHN989MO,N,N
2266980535,20240601,2011-03-18,2018-07-09,CAN,Active,Prospect,Not Deleted,No,No,No,3,JE5OBO2R,N,N
5648753494,20240601,2012-11-16,2014-01-18,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,MYISLHOT,N,N
