Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From,Approval User
TXN-0004969,Item Receipt,2024-10-13,Oct 2024,ITE-136653,Received,Yes,Salesforce,1200,Inventory,Monthly charge,SKU-ENSO-TEAM,Enso Team License,1.0,Each,2417.43,USD,1.0,13745.29,1202.71,14948.0,13745.29,Enso EU,US-East,R&D,Mid-Market,,,,Liam O'Connor
TXN-0004970,Transfer,2024-10-20,Oct 2024,TRA-848523,Completed,Yes,Microsoft,5100,Freight Out,Training session,,,,,,USD,1.0,11292.13,0.0,11292.13,11292.13,Enso EU,US-East,Operations,Internal,,,,Carlos Ortiz
TXN-0004971,Journal Entry,2024-10-08,Oct 2024,JOU-105450,Approved,Yes,Deloitte,2100,Accrued Expenses,Promotion credit,,,,,,USD,1.0,24907.66,0.0,24907.66,24907.66,Enso US,US-West,Operations,Enterprise,,,,Marcus Johnson
TXN-0004972,Invoice,2024-10-31,Oct 2024,INV-343382,Paid In Full,Yes,Vehement Partners,4100,Services Revenue,Quarterly true-up,SKU-SUP-STD,Standard Support,4.7,Month,1390.44,USD,1.0,20531.36,0.0,20531.36,20531.36,Enso US,UK-South,Finance,Enterprise,Net 30,,,Amelia Wong
TXN-0004973,Journal Entry,2024-10-31,Oct 2024,JOU-161690,Posted,Yes,Salesforce,6100,R&D Expense,Consulting services,,,,,,GBP,1.27,24019.8,0.0,24019.8,30505.15,Enso UK,US-West,Sales,Internal,,,,Carlos Ortiz
TXN-0004974,Item Receipt,2024-10-21,Oct 2024,ITE-143507,Received,Yes,Fastly,1200,Inventory,Support plan,SKU-SUP-PREM,Premium Support,8.22,Month,380.72,USD,1.0,8172.26,715.07,8887.33,8172.26,Enso US,EU-Central,R&D,Mid-Market,,,,Priya Shah
TXN-0004975,Expense Report,2024-10-09,Oct 2024,EXP-875327,Paid,Yes,Accenture,5000,COGS,Support plan,SKU-ENSO-PRO,Enso Pro License,11.09,Each,1658.56,USD,1.0,12474.53,0.0,12474.53,12474.53,Enso EU,EU-Central,Marketing,Mid-Market,,,,
TXN-0004976,Bank Deposit,2024-10-25,Oct 2024,BAN-211895,Deposited,Yes,Cloudflare,5200,Merchant Fees,License renewal,,,,,,USD,1.0,43387.99,0.0,43387.99,43387.99,Enso US,US-East,Sales,SMB,,Wire,,Sophia Garcia
TXN-0004977,Vendor Payment,2024-10-12,Oct 2024,VEN-433207,Processed,Yes,Zoom,6200,G&A Expense,Inventory receipt,,,,,,USD,1.0,11400.3,0.0,11400.3,11400.3,Enso UK,EU-Central,Operations,Internal,,ACH,,Derrick Cho
TXN-0004978,Customer Payment,2024-10-14,Oct 2024,CUS-550838,Undeposited,Yes,Vehement LLC,4000,Revenue,Support plan,,,,,,USD,1.0,4840.52,0.0,4840.52,4840.52,Enso EU,UK-South,Operations,Enterprise,,Check,,Ethan Brown
TXN-0004979,Credit Memo,2024-10-19,Oct 2024,CRE-607246,Applied,Yes,Wonka LLC,4000,Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,4.47,Each,528.06,USD,1.0,-24082.58,0.0,-24082.58,-24082.58,Enso EU,US-West,Finance,Enterprise,,,,Noah Smith
TXN-0004980,Customer Payment,2024-10-03,Oct 2024,CUS-693875,Undeposited,Yes,Hooli Partners,4200,Product Revenue,Support plan,,,,,,USD,1.0,22864.25,0.0,22864.25,22864.25,Enso EU,UK-South,R&D,Enterprise,,Credit Card,,Jane Miller
TXN-0004981,Bill,2024-10-31,Oct 2024,BIL-705689,Open,Yes,Stripe,6100,R&D Expense,Subscription,SKU-ENSO-PRO,Enso Pro License,3.08,Each,535.15,USD,1.0,11215.95,560.8,11776.75,11215.95,Enso UK,US-East,Operations,Mid-Market,Net 45,,,
TXN-0004982,Invoice,2024-10-11,Oct 2024,INV-225488,Paid In Full,Yes,Wonka Corp,4100,Services Revenue,Inventory receipt,SKU-SUP-STD,Standard Support,4.39,Month,1758.93,USD,1.0,20832.11,1822.81,22654.92,20832.11,Enso EU,UK-South,HR,Enterprise,Due on Receipt,,,Noah Smith
TXN-0004983,Vendor Credit,2024-10-29,Oct 2024,VEN-198942,Open,Yes,AWS,6000,Sales & Marketing,Monthly charge,SKU-SUP-STD,Standard Support,9.15,Month,871.67,USD,1.0,-7366.89,0.0,-7366.89,-7366.89,Enso UK,EU-Central,HR,Internal,,,,Amelia Wong
TXN-0004984,Invoice,2024-10-03,Oct 2024,INV-405918,Open,Yes,Wayne Partners,4200,Product Revenue,License renewal,SKU-SUP-PREM,Premium Support,5.95,Month,1051.5,USD,1.0,14780.87,0.0,14780.87,14780.87,Enso US,US-West,Operations,Enterprise,Due on Receipt,,,Priya Shah
TXN-0004985,Vendor Payment,2024-10-16,Oct 2024,VEN-575585,Processed,Yes,Microsoft,6000,Sales & Marketing,Hardware purchase,,,,,,USD,1.0,1217.77,0.0,1217.77,1217.77,Enso UK,EU-Central,Marketing,Enterprise,,Credit Card,,Priya Shah
TXN-0004986,Bill,2024-10-12,Oct 2024,BIL-583708,Paid In Full,Yes,Oracle,5000,COGS,Travel & meals,SKU-ENSO-TEAM,Enso Team License,2.29,Each,1840.29,USD,1.0,2283.12,216.9,2500.02,2283.12,Enso US,US-East,Marketing,Internal,Due on Receipt,,,Amelia Wong
TXN-0004987,Item Receipt,2024-10-03,Oct 2024,ITE-920656,Received,Yes,Cloudflare,1200,Inventory,Training session,SKU-SUP-PREM,Premium Support,8.82,Month,266.18,USD,1.0,15796.16,1382.16,17178.32,15796.16,Enso US,UK-South,HR,SMB,,,,
TXN-0004988,Invoice,2024-10-05,Oct 2024,INV-971923,Paid In Full,Yes,Acme LLC,4200,Product Revenue,Support plan,SKU-TRNG-01,Admin Training,1.3,Hour,2620.28,USD,1.0,16150.89,0.0,16150.89,16150.89,Enso UK,UK-South,Finance,Mid-Market,Due on Receipt,,,Sophia Garcia
TXN-0004989,Bill,2024-10-31,Oct 2024,BIL-923133,Partially Paid,Yes,HP,5000,COGS,Subscription,SKU-ENSO-TEAM,Enso Team License,7.62,Each,1078.17,USD,1.0,13773.56,1205.19,14978.75,13773.56,Enso EU,US-East,Sales,SMB,Due on Receipt,,,
TXN-0004990,Bank Deposit,2024-10-04,Oct 2024,BAN-778306,Deposited,Yes,AWS,1100,Accounts Receivable,Subscription,,,,,,USD,1.0,36111.8,0.0,36111.8,36111.8,Enso EU,UK-South,R&D,Enterprise,,Credit Card,,Sophia Garcia
TXN-0004991,Customer Payment,2024-10-09,Oct 2024,CUS-842896,Deposited,Yes,Pied Piper Inc,4100,Services Revenue,License renewal,,,,,,USD,1.0,19473.29,0.0,19473.29,19473.29,Enso EU,UK-South,R&D,SMB,,ACH,,
TXN-0004992,Bank Deposit,2024-10-25,Oct 2024,BAN-447711,Deposited,Yes,HP,2000,Accounts Payable,Quarterly true-up,,,,,,USD,1.0,41448.06,0.0,41448.06,41448.06,Enso US,UK-South,R&D,SMB,,Wire,,Maya Patel
TXN-0004993,Customer Payment,2024-10-13,Oct 2024,CUS-801279,Undeposited,Yes,Pied Piper Inc,4200,Product Revenue,Cloud services,,,,,,GBP,1.27,10459.94,0.0,10459.94,13284.12,Enso EU,US-West,HR,Mid-Market,,Credit Card,,
TXN-0004994,Vendor Payment,2024-10-26,Oct 2024,VEN-203549,Processed,Yes,Zoom,5000,COGS,License renewal,,,,,,USD,1.0,9268.21,0.0,9268.21,9268.21,Enso EU,EU-Central,Sales,Internal,,Wire,,Maya Patel
TXN-0004995,Bill,2024-10-08,Oct 2024,BIL-321469,Open,Yes,AWS,6200,G&A Expense,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,9.13,Each,2236.12,USD,1.0,14929.98,0.0,14929.98,14929.98,Enso US,US-East,Finance,Internal,Net 15,,,
TXN-0004996,Customer Payment,2024-10-20,Oct 2024,CUS-876760,Deposited,Yes,Wayne Corp,4200,Product Revenue,Training session,,,,,,USD,1.0,4530.37,0.0,4530.37,4530.37,Enso UK,EU-Central,Marketing,Internal,,Wire,,Noah Smith
TXN-0004997,Credit Memo,2024-10-17,Oct 2024,CRE-191260,Open,Yes,Pied Piper Partners,4200,Product Revenue,Travel & meals,SKU-SUP-PREM,Premium Support,4.81,Month,2295.11,USD,1.0,-1799.88,0.0,-1799.88,-1799.88,Enso UK,EU-Central,Operations,Enterprise,,,,Sophia Garcia
TXN-0004998,Vendor Payment,2024-10-03,Oct 2024,VEN-280866,Processed,Yes,Cisco,6000,Sales & Marketing,Training session,,,,,,USD,1.0,6475.98,0.0,6475.98,6475.98,Enso US,US-East,Marketing,SMB,,Wire,,Priya Shah
TXN-0004999,Invoice,2024-10-26,Oct 2024,INV-533871,Paid In Full,Yes,Umbrella Partners,4200,Product Revenue,Promotion credit,SKU-SUP-PREM,Premium Support,9.11,Month,2160.37,USD,1.0,4632.38,231.62,4864.0,4632.38,Enso EU,UK-South,Marketing,Internal,Net 15,,,
TXN-0005000,Bill,2024-10-21,Oct 2024,BIL-106757,Paid In Full,Yes,Dell,6100,R&D Expense,Promotion credit,SKU-ENSO-TEAM,Enso Team License,10.21,Each,1212.32,USD,1.0,6784.84,0.0,6784.84,6784.84,Enso UK,US-East,R&D,Mid-Market,Due on Receipt,,,
TXN-0005001,Vendor Credit,2024-10-14,Oct 2024,VEN-278852,Open,Yes,HP,5000,COGS,Subscription,SKU-SUP-STD,Standard Support,7.51,Month,402.33,USD,1.0,-1892.6,0.0,-1892.6,-1892.6,Enso UK,US-West,HR,SMB,,,,Maya Patel
TXN-0005002,Vendor Payment,2024-10-09,Oct 2024,VEN-342061,Processed,Yes,Cisco,6000,Sales & Marketing,Subscription,,,,,,USD,1.0,14194.07,0.0,14194.07,14194.07,Enso EU,US-East,Operations,SMB,,Credit Card,,Amelia Wong
TXN-0005003,Bank Deposit,2024-10-27,Oct 2024,BAN-168624,Deposited,Yes,Salesforce,5100,Freight Out,Quarterly true-up,,,,,,USD,1.0,16899.43,0.0,16899.43,16899.43,Enso UK,US-East,Sales,Internal,,Wire,,Carlos Ortiz
TXN-0005004,Invoice,2024-10-14,Oct 2024,INV-775601,Paid In Full,Yes,Initech LLC,4200,Product Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,1.0,Each,1217.81,USD,1.0,5447.6,272.38,5719.98,5447.6,Enso UK,EU-Central,Operations,Internal,Due on Receipt,,,Carlos Ortiz
TXN-0005005,Customer Payment,2024-10-11,Oct 2024,CUS-800715,Deposited,Yes,Vehement LLC,4000,Revenue,Subscription,,,,,,USD,1.0,5005.29,0.0,5005.29,5005.29,Enso US,US-East,HR,Mid-Market,,ACH,,Ethan Brown
TXN-0005006,Bill,2024-10-18,Oct 2024,BIL-200308,Open,Yes,Stripe,6100,R&D Expense,Monthly charge,SKU-ENSO-TEAM,Enso Team License,2.85,Each,393.58,USD,1.0,8133.54,406.68,8540.22,8133.54,Enso US,US-East,Finance,SMB,Due on Receipt,,,Noah Smith
TXN-0005007,Customer Payment,2024-10-22,Oct 2024,CUS-723402,Deposited,Yes,Cyberdyne Inc,4000,Revenue,Quarterly true-up,,,,,,USD,1.0,8684.61,0.0,8684.61,8684.61,Enso EU,UK-South,Operations,Internal,,Check,,Maya Patel
TXN-0005008,Bill,2024-10-27,Oct 2024,BIL-850189,Paid In Full,Yes,Fastly,5000,COGS,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,7.03,Each,1559.67,EUR,1.09,6100.22,0.0,6100.22,6649.24,Enso US,UK-South,Sales,SMB,Net 30,,,Maya Patel
TXN-0005009,Customer Payment,2024-10-12,Oct 2024,CUS-840292,Deposited,Yes,Aperture Partners,4100,Services Revenue,Quarterly true-up,,,,,,USD,1.0,2476.41,0.0,2476.41,2476.41,Enso US,US-West,Marketing,SMB,,Wire,,
TXN-0005010,Expense Report,2024-10-22,Oct 2024,EXP-160136,Approved,Yes,Accenture,6000,Sales & Marketing,License renewal,SKU-TRNG-01,Admin Training,4.91,Hour,2359.62,USD,1.0,13927.42,1323.1,15250.52,13927.42,Enso UK,UK-South,R&D,Internal,,,,Noah Smith
TXN-0005011,Customer Payment,2024-10-13,Oct 2024,CUS-999943,Deposited,Yes,Stark Inc,4200,Product Revenue,Promotion credit,,,,,,USD,1.0,17810.23,0.0,17810.23,17810.23,Enso US,US-East,Finance,Mid-Market,,Wire,,
TXN-0005012,Vendor Payment,2024-10-21,Oct 2024,VEN-548746,Processed,Yes,Oracle,6100,R&D Expense,Quarterly true-up,,,,,,GBP,1.27,8986.09,0.0,8986.09,11412.33,Enso US,EU-Central,Finance,Enterprise,,Wire,,Maya Patel
TXN-0005013,Customer Payment,2024-10-04,Oct 2024,CUS-288573,Deposited,Yes,Tyrell Corp,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,5768.45,0.0,5768.45,5768.45,Enso UK,US-East,Sales,Enterprise,,Check,,Maya Patel
TXN-0005014,Bank Deposit,2024-10-27,Oct 2024,BAN-129075,Deposited,Yes,Stripe,6100,R&D Expense,Training session,,,,,,USD,1.0,19160.04,0.0,19160.04,19160.04,Enso UK,US-West,R&D,Mid-Market,,Credit Card,,Noah Smith
TXN-0005015,Expense Report,2024-10-17,Oct 2024,EXP-942221,Approved,Yes,AWS,6100,R&D Expense,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,6.95,Each,1003.14,USD,1.0,9001.01,787.59,9788.6,9001.01,Enso EU,EU-Central,Finance,Enterprise,,,,Amelia Wong
TXN-0005016,Bill,2024-10-02,Oct 2024,BIL-571711,Open,Yes,Zoom,6100,R&D Expense,Hardware purchase,SKU-SUP-STD,Standard Support,6.29,Month,1029.54,USD,1.0,13034.07,1140.48,14174.55,13034.07,Enso EU,UK-South,HR,Mid-Market,Net 15,,,Amelia Wong
TXN-0005017,Invoice,2024-10-19,Oct 2024,INV-801960,Partially Paid,Yes,Aperture Inc,4200,Product Revenue,Travel & meals,SKU-ENSO-PRO,Enso Pro License,7.26,Each,1681.59,USD,1.0,20569.88,1799.86,22369.74,20569.88,Enso EU,UK-South,HR,Enterprise,Net 45,,,Priya Shah
TXN-0005018,Bill,2024-10-06,Oct 2024,BIL-200875,Open,Yes,KPMG,6100,R&D Expense,Inventory receipt,SKU-TRNG-01,Admin Training,6.93,Hour,1535.59,USD,1.0,12163.49,1064.31,13227.8,12163.49,Enso EU,UK-South,Sales,Mid-Market,Net 45,,,Liam O'Connor
TXN-0005019,Customer Payment,2024-10-28,Oct 2024,CUS-182206,Undeposited,Yes,Wayne LLC,4200,Product Revenue,Consulting services,,,,,,USD,1.0,6664.96,0.0,6664.96,6664.96,Enso EU,US-East,Sales,Enterprise,,Check,,Carlos Ortiz
TXN-0005020,Invoice,2024-10-11,Oct 2024,INV-198044,Open,Yes,Umbrella Corp,4100,Services Revenue,Cloud services,SKU-ENSO-PRO,Enso Pro License,5.09,Each,1163.63,USD,1.0,4297.25,408.24,4705.49,4297.25,Enso US,EU-Central,HR,Enterprise,Net 15,,,Sophia Garcia
TXN-0005021,Expense Report,2024-10-31,Oct 2024,EXP-627743,Paid,Yes,Accenture,6000,Sales & Marketing,Travel & meals,SKU-ENSO-TEAM,Enso Team License,3.06,Each,1121.68,USD,1.0,11929.27,1133.28,13062.55,11929.27,Enso UK,US-West,Finance,SMB,,,,Maya Patel
TXN-0005022,Bank Deposit,2024-10-27,Oct 2024,BAN-901043,Deposited,Yes,Zoom,1200,Inventory,Promotion credit,,,,,,USD,1.0,44598.71,0.0,44598.71,44598.71,Enso US,UK-South,Operations,SMB,,ACH,,
TXN-0005023,Customer Payment,2024-10-25,Oct 2024,CUS-646193,Deposited,Yes,Massive Dynamic LLC,4100,Services Revenue,Training session,,,,,,USD,1.0,2189.87,0.0,2189.87,2189.87,Enso EU,US-West,Finance,SMB,,Credit Card,,Amelia Wong
TXN-0005024,Invoice,2024-10-12,Oct 2024,INV-859097,Paid In Full,Yes,Aperture Corp,4100,Services Revenue,Training session,SKU-SUP-STD,Standard Support,11.0,Month,202.58,USD,1.0,1853.2,0.0,1853.2,1853.2,Enso EU,US-West,Finance,Mid-Market,Net 45,,,Liam O'Connor
TXN-0005025,Bank Deposit,2024-10-02,Oct 2024,BAN-158161,Deposited,Yes,Microsoft,4000,Revenue,Cloud services,,,,,,USD,1.0,48523.01,0.0,48523.01,48523.01,Enso UK,US-East,Finance,SMB,,Credit Card,,
TXN-0005026,Bank Deposit,2024-10-04,Oct 2024,BAN-353263,Deposited,Yes,Zoom,1100,Accounts Receivable,Training session,,,,,,USD,1.0,16158.57,0.0,16158.57,16158.57,Enso US,EU-Central,HR,Internal,,ACH,,
TXN-0005027,Invoice,2024-10-18,Oct 2024,INV-915572,Partially Paid,Yes,Globex Corp,4000,Revenue,Inventory receipt,SKU-SUP-PREM,Premium Support,3.92,Month,1633.13,USD,1.0,20749.61,1037.48,21787.09,20749.61,Enso EU,US-East,Finance,Mid-Market,Net 15,,,Derrick Cho
TXN-0005028,Invoice,2024-10-10,Oct 2024,INV-209252,Paid In Full,Yes,Initech Corp,4100,Services Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,3.71,Month,1829.48,USD,1.0,10417.4,0.0,10417.4,10417.4,Enso EU,EU-Central,Operations,SMB,Net 15,,,Carlos Ortiz
TXN-0005029,Bill,2024-10-21,Oct 2024,BIL-692083,Paid In Full,Yes,Google Cloud,6200,G&A Expense,Consulting services,SKU-SUP-STD,Standard Support,4.92,Month,569.52,USD,1.0,7007.72,350.39,7358.11,7007.72,Enso EU,US-East,Operations,Internal,Net 15,,,Amelia Wong
TXN-0005030,Cash Sale,2024-10-21,Oct 2024,CAS-707637,Paid,Yes,Umbrella Corp,4000,Revenue,Hardware purchase,SKU-ENSO-PRO,Enso Pro License,6.26,Each,1110.32,USD,1.0,19638.03,1718.33,21356.36,19638.03,Enso UK,EU-Central,Operations,Internal,,ACH,,Maya Patel
TXN-0005031,Invoice,2024-10-03,Oct 2024,INV-596401,Open,Yes,Soylent LLC,4000,Revenue,Inventory receipt,SKU-SUP-PREM,Premium Support,8.16,Month,2302.62,USD,1.0,18425.75,0.0,18425.75,18425.75,Enso UK,UK-South,Marketing,SMB,Net 45,,,Priya Shah
TXN-0005032,Invoice,2024-10-27,Oct 2024,INV-221455,Open,Yes,Pied Piper Inc,4200,Product Revenue,Support plan,SKU-SUP-PREM,Premium Support,3.69,Month,3457.69,USD,1.0,23415.93,2048.89,25464.82,23415.93,Enso UK,EU-Central,Marketing,Mid-Market,Net 45,,,Noah Smith
TXN-0005033,Vendor Payment,2024-10-08,Oct 2024,VEN-959987,Processed,Yes,Deloitte,6100,R&D Expense,Hardware purchase,,,,,,EUR,1.09,7988.11,0.0,7988.11,8707.04,Enso US,US-West,Sales,Mid-Market,,Credit Card,,Priya Shah
TXN-0005034,Customer Payment,2024-10-18,Oct 2024,CUS-585635,Undeposited,Yes,Soylent Inc,4000,Revenue,Monthly charge,,,,,,USD,1.0,15750.83,0.0,15750.83,15750.83,Enso US,EU-Central,Sales,SMB,,Check,,Elena Petrova
TXN-0005035,Credit Memo,2024-10-04,Oct 2024,CRE-948336,Open,Yes,Cyberdyne Partners,4100,Services Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,6.55,Each,1660.45,GBP,1.27,-3494.15,0.0,-3494.15,-4437.57,Enso US,US-West,Operations,SMB,,,,Liam O'Connor
TXN-0005036,Customer Payment,2024-10-03,Oct 2024,CUS-583254,Undeposited,Yes,Massive Dynamic Corp,4200,Product Revenue,Monthly charge,,,,,,USD,1.0,1407.15,0.0,1407.15,1407.15,Enso EU,US-West,Finance,Mid-Market,,Credit Card,,
TXN-0005037,Bill,2024-10-02,Oct 2024,BIL-314499,Partially Paid,Yes,AWS,6000,Sales & Marketing,Subscription,SKU-ENSO-PRO,Enso Pro License,6.68,Each,1878.54,USD,1.0,8837.72,773.3,9611.02,8837.72,Enso US,EU-Central,HR,Mid-Market,Net 15,,,
TXN-0005038,Invoice,2024-10-08,Oct 2024,INV-737388,Partially Paid,Yes,Globex Partners,4100,Services Revenue,Support plan,SKU-SUP-PREM,Premium Support,2.84,Month,926.03,GBP,1.27,843.52,80.13,923.65,1071.27,Enso EU,EU-Central,Finance,Enterprise,Net 15,,,Derrick Cho
TXN-0005039,Invoice,2024-10-07,Oct 2024,INV-196318,Partially Paid,Yes,Acme Corp,4200,Product Revenue,Training session,SKU-ENSO-TEAM,Enso Team License,2.43,Each,1433.0,GBP,1.27,6594.57,0.0,6594.57,8375.1,Enso US,EU-Central,Operations,SMB,Net 30,,,Amelia Wong
TXN-0005040,Customer Payment,2024-10-30,Oct 2024,CUS-728486,Deposited,Yes,Initech Corp,4000,Revenue,Promotion credit,,,,,,GBP,1.27,7690.42,0.0,7690.42,9766.83,Enso US,UK-South,HR,Enterprise,,Wire,,Liam O'Connor
TXN-0005041,Bill,2024-10-02,Oct 2024,BIL-938153,Paid In Full,Yes,AWS,6200,G&A Expense,Inventory receipt,SKU-SUP-PREM,Premium Support,10.06,Month,1111.08,EUR,1.09,11720.21,1025.52,12745.73,12775.03,Enso US,US-East,Sales,Mid-Market,Due on Receipt,,,Priya Shah
TXN-0005042,Bank Deposit,2024-10-17,Oct 2024,BAN-314841,Deposited,Yes,Fastly,5100,Freight Out,Subscription,,,,,,USD,1.0,39988.37,0.0,39988.37,39988.37,Enso EU,US-West,R&D,Internal,,Check,,
TXN-0005043,Bill,2024-10-07,Oct 2024,BIL-870149,Open,Yes,AWS,6000,Sales & Marketing,Hardware purchase,SKU-SUP-PREM,Premium Support,11.93,Month,1111.81,GBP,1.27,4606.67,0.0,4606.67,5850.47,Enso UK,US-West,Marketing,Mid-Market,Net 30,,,Amelia Wong
TXN-0005044,Invoice,2024-10-27,Oct 2024,INV-890216,Partially Paid,Yes,Cyberdyne Inc,4000,Revenue,Support plan,SKU-SUP-PREM,Premium Support,5.12,Month,921.12,GBP,1.27,9920.95,868.08,10789.03,12599.61,Enso UK,US-East,Marketing,Enterprise,Net 30,,,
TXN-0005045,Vendor Payment,2024-10-03,Oct 2024,VEN-554254,Processed,Yes,Oracle,6000,Sales & Marketing,License renewal,,,,,,USD,1.0,5787.02,0.0,5787.02,5787.02,Enso US,US-East,Operations,SMB,,Check,,Elena Petrova
TXN-0005046,Invoice,2024-10-14,Oct 2024,INV-120367,Paid In Full,Yes,Tyrell LLC,4200,Product Revenue,Hardware purchase,SKU-SUP-STD,Standard Support,4.77,Month,911.73,GBP,1.27,11504.44,0.0,11504.44,14610.64,Enso UK,UK-South,Sales,Mid-Market,Net 15,,,Elena Petrova
TXN-0005047,Vendor Payment,2024-10-01,Oct 2024,VEN-591615,Processed,Yes,Cisco,5000,COGS,Subscription,,,,,,EUR,1.09,2615.29,0.0,2615.29,2850.67,Enso US,UK-South,Sales,SMB,,Credit Card,,Noah Smith
TXN-0005048,Credit Memo,2024-10-04,Oct 2024,CRE-289512,Open,Yes,Umbrella Corp,4100,Services Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,1.0,Each,2882.94,USD,1.0,-20460.72,0.0,-20460.72,-20460.72,Enso US,EU-Central,Sales,Enterprise,,,,
TXN-0005049,Invoice,2024-10-21,Oct 2024,INV-526509,Partially Paid,Yes,Hooli LLC,4000,Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,2.39,Each,305.88,USD,1.0,4377.7,0.0,4377.7,4377.7,Enso EU,UK-South,Finance,Mid-Market,Net 30,,,Elena Petrova
TXN-0005050,Invoice,2024-10-04,Oct 2024,INV-724218,Partially Paid,Yes,Wonka Corp,4200,Product Revenue,License renewal,SKU-TRNG-01,Admin Training,6.01,Hour,1348.66,USD,1.0,19571.72,0.0,19571.72,19571.72,Enso UK,US-West,HR,Enterprise,Net 30,,,Maya Patel
TXN-0005051,Customer Payment,2024-10-18,Oct 2024,CUS-875679,Deposited,Yes,Wayne Inc,4000,Revenue,Quarterly true-up,,,,,,USD,1.0,17999.77,0.0,17999.77,17999.77,Enso EU,US-West,HR,Mid-Market,,Wire,,
TXN-0005052,Vendor Credit,2024-10-19,Oct 2024,VEN-474358,Open,Yes,Dell,6100,R&D Expense,Training session,SKU-ENSO-TEAM,Enso Team License,6.29,Each,2790.21,USD,1.0,-10880.58,0.0,-10880.58,-10880.58,Enso US,UK-South,R&D,Enterprise,,,,Sophia Garcia
TXN-0005053,Vendor Payment,2024-10-09,Oct 2024,VEN-301350,Processed,Yes,AWS,6100,R&D Expense,Promotion credit,,,,,,USD,1.0,11092.19,0.0,11092.19,11092.19,Enso EU,US-East,R&D,SMB,,Credit Card,,Elena Petrova
TXN-0005054,Vendor Payment,2024-10-02,Oct 2024,VEN-971629,Processed,Yes,AWS,6100,R&D Expense,Consulting services,,,,,,USD,1.0,12431.26,0.0,12431.26,12431.26,Enso US,EU-Central,HR,SMB,,Wire,,Marcus Johnson
TXN-0005055,Invoice,2024-10-31,Oct 2024,INV-769697,Paid In Full,Yes,Globex Inc,4000,Revenue,Promotion credit,SKU-ENSO-TEAM,Enso Team License,7.29,Each,1663.72,USD,1.0,12624.58,1199.34,13823.92,12624.58,Enso EU,EU-Central,Finance,Internal,Net 45,,,Liam O'Connor
TXN-0005056,Journal Entry,2024-10-06,Oct 2024,JOU-708112,Approved,Yes,Stripe,3000,Equity,Travel & meals,,,,,,USD,1.0,4204.06,0.0,4204.06,4204.06,Enso UK,EU-Central,Operations,SMB,,,,Jane Miller
TXN-0005057,Invoice,2024-10-28,Oct 2024,INV-440207,Open,Yes,Pied Piper LLC,4100,Services Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,6.59,Each,610.76,USD,1.0,24391.22,2134.23,26525.45,24391.22,Enso EU,US-East,Sales,Enterprise,Net 45,,,Amelia Wong
TXN-0005058,Invoice,2024-10-18,Oct 2024,INV-285873,Partially Paid,Yes,Wonka Inc,4200,Product Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,2.56,Each,1713.05,EUR,1.09,4813.16,457.25,5270.41,5246.34,Enso UK,US-West,Operations,SMB,Net 15,,,Maya Patel
TXN-0005059,Customer Payment,2024-10-11,Oct 2024,CUS-623464,Deposited,Yes,Aperture LLC,4000,Revenue,Training session,,,,,,USD,1.0,6752.45,0.0,6752.45,6752.45,Enso US,EU-Central,Operations,Mid-Market,,Check,,
TXN-0005060,Customer Payment,2024-10-05,Oct 2024,CUS-851464,Undeposited,Yes,Hooli Inc,4200,Product Revenue,Subscription,,,,,,USD,1.0,5759.59,0.0,5759.59,5759.59,Enso UK,US-West,Operations,Enterprise,,Credit Card,,Ethan Brown
TXN-0005061,Invoice,2024-10-17,Oct 2024,INV-334331,Partially Paid,Yes,Cyberdyne Inc,4100,Services Revenue,Training session,SKU-TRNG-01,Admin Training,1.58,Hour,345.16,USD,1.0,3368.6,320.02,3688.62,3368.6,Enso EU,US-West,Marketing,Internal,Net 30,,,Priya Shah
TXN-0005062,Cash Sale,2024-10-01,Oct 2024,CAS-980711,Paid,Yes,Tyrell Inc,4200,Product Revenue,Hardware purchase,SKU-SUP-STD,Standard Support,4.65,Month,3344.86,USD,1.0,4425.09,0.0,4425.09,4425.09,Enso US,US-West,Finance,Mid-Market,,ACH,,Priya Shah
TXN-0005063,Invoice,2024-10-05,Oct 2024,INV-540044,Partially Paid,Yes,Aperture Corp,4200,Product Revenue,Subscription,SKU-ENSO-PRO,Enso Pro License,1.82,Each,218.16,USD,1.0,5222.75,261.14,5483.89,5222.75,Enso US,EU-Central,R&D,SMB,Due on Receipt,,,Ethan Brown
